Date,Address,Postcode,Type,New-build,Tenure,Bedrooms,"Price paid",Lat,Lng,URL
"2020-09-14 00:00:00","Flat 32, Quedgeley Court, Ebley Close","SE15 6BD",Flat,"Old stock",Leasehold,3,405000,51.4812595,-0.0759912,https://propertydata.co.uk/transaction/B5755FFE-6CDE-7D01-E053-6C04A8C036B6
"2020-09-11 00:00:00","106, Mina Road","SE17 2QS","Terraced house","Old stock",Freehold,3,637000,51.4869073,-0.0805045,https://propertydata.co.uk/transaction/B5755FFE-53B5-7D01-E053-6C04A8C036B6
"2020-09-04 00:00:00","Flat 29, Swanley House, Kinglake Estate","SE17 2LF",Flat,"Old stock",Leasehold,2,305000,51.4886836,-0.0790996,https://propertydata.co.uk/transaction/B32EBB13-F074-3C99-E053-6C04A8C09CA1
"2020-09-02 00:00:00","5, Old Canal Mews","SE15 6NX",Flat,"Old stock",Leasehold,3,765000,51.4864228,-0.0745436,https://propertydata.co.uk/transaction/B5755FFE-6CF3-7D01-E053-6C04A8C036B6
"2020-09-01 00:00:00","44, Trafalgar Avenue","SE15 6NR","Terraced house","Old stock",Freehold,4,1175000,51.4856729,-0.0743886,https://propertydata.co.uk/transaction/EC7AD09A-49D2-9200-E053-6C04A8C0E306
"2020-08-26 00:00:00","196, Trafalgar Street","SE17 2TP","Terraced house","Old stock",Freehold,4,660000,51.4883475,-0.0881456,https://propertydata.co.uk/transaction/B0A9D11B-D611-4C1F-E053-6C04A8C0D716
"2020-08-26 00:00:00","40, Aylesbury Road","SE17 2EH",Flat,"Old stock",Leasehold,1,390040,51.4874775,-0.0878389,https://propertydata.co.uk/transaction/B32EBB13-F12C-3C99-E053-6C04A8C09CA1
"2020-08-24 00:00:00","132, Trafalgar Street","SE17 2TP","Terraced house","Old stock",Freehold,3,700000,51.4878118,-0.0901602,https://propertydata.co.uk/transaction/B32EBB13-D7D6-3C99-E053-6C04A8C09CA1
"2020-08-21 00:00:00","Flat 12, Ash House, Longfield Estate","SE1 5TN",Flat,"Old stock",Leasehold,3,450000,51.4926715,-0.074252,https://propertydata.co.uk/transaction/B32EBB13-F097-3C99-E053-6C04A8C09CA1
"2020-08-21 00:00:00","11, Hillery Close","SE17 1RQ",Flat,"Old stock",Leasehold,2,340000,51.4917106,-0.0884357,https://propertydata.co.uk/transaction/B0A9D11B-D2D9-4C1F-E053-6C04A8C0D716
"2020-08-07 00:00:00","Flat 19, Pincombe House, Orb Street","SE17 1AH",Flat,"Old stock",Leasehold,2,375000,51.4896612,-0.0896042,https://propertydata.co.uk/transaction/B0A9D11B-D60B-4C1F-E053-6C04A8C0D716
"2020-08-07 00:00:00","Flat 33, Procter House, Avondale Square","SE1 5EZ",Flat,"Old stock",Leasehold,1,257500,51.4871916,-0.0690323,https://propertydata.co.uk/transaction/B32EBB13-F172-3C99-E053-6C04A8C09CA1
"2020-08-05 00:00:00","12, Keats Close","SE1 5TZ",Flat,"Old stock",Freehold,4,730000,51.4909041,-0.0753354,https://propertydata.co.uk/transaction/B0A9D11B-D616-4C1F-E053-6C04A8C0D716
"2020-08-04 00:00:00","24, Southwark Park Road","SE16 3RT",Flat,"Old stock",Leasehold,3,600000,51.4925785,-0.0730454,https://propertydata.co.uk/transaction/B0A9D11B-D39C-4C1F-E053-6C04A8C0D716
"2020-07-13 00:00:00","33a, Darwin Street","SE17 1HA",Flat,"Old stock",Leasehold,1,402000,51.4930476,-0.0858936,https://propertydata.co.uk/transaction/B82222ED-5A7B-6691-E053-6B04A8C02FB2
"2020-06-30 00:00:00","30, John Maurice Close","SE17 1PZ","Semi-detached house","Old stock",Freehold,3,600000,51.4930464,-0.0909231,https://propertydata.co.uk/transaction/AC07BBD0-79F5-0445-E053-6C04A8C01E31
"2020-06-26 00:00:00","34, Alscot Way","SE1 5XU",Flat,"Old stock",Leasehold,1,290000,51.4924081,-0.0764428,https://propertydata.co.uk/transaction/AE4D86D4-7079-4619-E053-6C04A8C03CD0
"2020-06-24 00:00:00","110, Albany Road","SE5 0DA","Terraced house","Old stock",Freehold,3,810000,51.4861483,-0.0798604,https://propertydata.co.uk/transaction/AC07BBD0-3858-0445-E053-6C04A8C01E31
"2020-06-19 00:00:00","42, Cadet Drive","SE1 5RU","Terraced house","Old stock",Freehold,4,650000,51.4891806,-0.0703087,https://propertydata.co.uk/transaction/AC07BBD0-7C33-0445-E053-6C04A8C01E31
"2020-06-18 00:00:00","Flat 49, St. Peters House, Queens Row","SE17 2PU",Flat,"Old stock",Leasehold,2,330000,51.4848158,-0.0918356,https://propertydata.co.uk/transaction/AC07BBD0-7A99-0445-E053-6C04A8C01E31
"2020-06-12 00:00:00","Flat 60, Trafalgar House, Bronti Close","SE17 2HF",Flat,"Old stock",Leasehold,2,345000,51.4879345,-0.0930384,https://propertydata.co.uk/transaction/AE4D86D4-73D3-4619-E053-6C04A8C03CD0
"2020-06-05 00:00:00","Flat 72, Astley House, Rowcross Street","SE1 5HT",Flat,"Old stock",Leasehold,2,300000,51.4881394,-0.0740077,https://propertydata.co.uk/transaction/AC07BBD0-7ACB-0445-E053-6C04A8C01E31
"2020-05-18 00:00:00","94b, Smyrks Road","SE17 2QP",Flat,"Old stock",Leasehold,1,254000,51.4873291,-0.0809141,https://propertydata.co.uk/transaction/B32EBB13-F357-3C99-E053-6C04A8C09CA1
"2020-05-13 00:00:00","6, Alscot Way","SE1 5XT","Terraced house","Old stock",Freehold,3,570000,51.4924081,-0.0764428,https://propertydata.co.uk/transaction/AE4D86D4-6FD6-4619-E053-6C04A8C03CD0
"2020-05-11 00:00:00","8, Tisdall Place","SE17 1QQ","Terraced house","Old stock",Freehold,3,698000,51.4902965,-0.0871449,https://propertydata.co.uk/transaction/A96E4ACC-7CE1-9205-E053-6C04A8C0DA09
"2020-05-01 00:00:00","19, Alscot Way","SE1 5XU","Terraced house","Old stock",Freehold,3,610000,51.492309,-0.0765871,https://propertydata.co.uk/transaction/A96E4ACC-9AFC-9205-E053-6C04A8C0DA09
"2020-04-20 00:00:00","40, Marcia Road","SE1 5XF","Terraced house","Old stock",Freehold,4,727500,51.4897743,-0.078579,https://propertydata.co.uk/transaction/BC8936BC-03AE-0E2C-E053-6C04A8C0DBF4
"2020-04-01 00:00:00","Flat 21, Woodsford, Portland Street","SE17 2TN",Flat,"Old stock",Leasehold,1,280000,51.4851291,-0.0892575,https://propertydata.co.uk/transaction/A96E4ACC-98D2-9205-E053-6C04A8C0DA09
"2020-03-31 00:00:00","2, Trafalgar Avenue","SE15 6NR","Terraced house","Old stock",Freehold,5,1100000,51.4867937,-0.0740056,https://propertydata.co.uk/transaction/A96E4ACC-973B-9205-E053-6C04A8C0DA09
"2020-03-31 00:00:00","Flat 38, Stansfeld House, Longfield Estate","SE1 5PP",Flat,"Old stock",Leasehold,1,275000,51.4926715,-0.074252,https://propertydata.co.uk/transaction/A96E4ACC-97FB-9205-E053-6C04A8C0DA09
"2020-03-30 00:00:00","30, Henshaw Street","SE17 1PD","Terraced house","Old stock",Freehold,3,811000,51.4927244,-0.0902047,https://propertydata.co.uk/transaction/BA558B33-26EE-76EF-E053-6B04A8C0B4B7
"2020-03-20 00:00:00","Flat 11, Spectrum Place, Lytham Street","SE17 2GP",Flat,"Old stock",Leasehold,2,490000,51.485358,-0.091989,https://propertydata.co.uk/transaction/A71375FD-EB88-7576-E053-6C04A8C0462F
"2020-03-20 00:00:00","52, Liverpool Grove","SE17 2HJ","Terraced house","Old stock",Freehold,3,875000,51.486203,-0.09208,https://propertydata.co.uk/transaction/A71375FD-E0FB-7576-E053-6C04A8C0462F
"2020-03-16 00:00:00","Flat 36, Mawbey House, Old Kent Road","SE1 5PG",Flat,"Old stock",Leasehold,3,350000,51.48645,-0.0714,https://propertydata.co.uk/transaction/A71375FD-EB57-7576-E053-6C04A8C0462F
"2020-03-13 00:00:00","Flat 10, Culand House, Congreve Street","SE17 1ST",Flat,"Old stock",Leasehold,2,350000,51.490425,-0.082425,https://propertydata.co.uk/transaction/A71375FD-EB36-7576-E053-6C04A8C0462F
"2020-03-13 00:00:00","43, Phelp Street","SE17 2PL","Terraced house","Old stock",Freehold,3,585000,51.484983,-0.090546,https://propertydata.co.uk/transaction/A71375FD-E0F9-7576-E053-6C04A8C0462F
"2020-03-09 00:00:00","Flat 8, Stansfeld House, Longfield Estate","SE1 5PP",Flat,"Old stock",Leasehold,2,360000,51.491174,-0.073217,https://propertydata.co.uk/transaction/A71375FD-EC0B-7576-E053-6C04A8C0462F
"2020-03-06 00:00:00","15, Alscot Way","SE1 5XU","Terraced house","Old stock",Freehold,3,590000,51.492777,-0.07557,https://propertydata.co.uk/transaction/A71375FD-EB29-7576-E053-6C04A8C0462F
"2020-03-03 00:00:00","11, Sutherland Square","SE17 3EQ","Terraced house","Old stock",Freehold,4,870000,51.4856565,-0.0955922,https://propertydata.co.uk/transaction/A96E4ACC-7C96-9205-E053-6C04A8C0DA09
"2020-02-28 00:00:00","Flat 52, Eugene Cotter House, Beckway Street","SE17 1QS",Flat,"Old stock",Leasehold,3,385000,51.49129,-0.086336,https://propertydata.co.uk/transaction/A71375FD-EC76-7576-E053-6C04A8C0462F
"2020-02-26 00:00:00","Flat 15, East Point, Avondale Square","SE1 5NS",Flat,"Old stock",Leasehold,1,223000,51.48757,-0.068991,https://propertydata.co.uk/transaction/A2479555-A129-74C7-E053-6B04A8C0887D
"2020-02-24 00:00:00","17, Salisbury Close","SE17 1BY",Flat,"Old stock",Leasehold,2,415000,51.4920671,-0.0893427,https://propertydata.co.uk/transaction/A96E4ACC-9B2E-9205-E053-6C04A8C0DA09
"2020-02-14 00:00:00","16, Sutherland Square","SE17 3EQ","Terraced house","Old stock",Freehold,4,820000,51.485499,-0.096329,https://propertydata.co.uk/transaction/A2479555-0F83-74C7-E053-6B04A8C0887D
"2020-02-12 00:00:00","71, Lynton Road","SE1 5QT","Terraced house","Old stock",Freehold,3,999000,51.490299,-0.071411,https://propertydata.co.uk/transaction/A2479555-8E5C-74C7-E053-6B04A8C0887D
"2020-02-10 00:00:00","Flat 12, St. Stephens House, Phelp Street","SE17 2PR",Flat,"Old stock",Leasehold,2,335000,51.484637,-0.090878,https://propertydata.co.uk/transaction/9FF0D96A-1A4D-11ED-E053-6C04A8C06383
"2020-02-07 00:00:00","23, Oxley Close","SE1 5HF","Terraced house","Old stock",Freehold,2,405000,51.489188,-0.071673,https://propertydata.co.uk/transaction/9FF0D96A-395E-11ED-E053-6C04A8C06383
"2020-02-05 00:00:00","9, Oxley Close","SE1 5HF","Terraced house","Old stock",Freehold,2,445000,51.489188,-0.071673,https://propertydata.co.uk/transaction/9FF0D96A-3962-11ED-E053-6C04A8C06383
"2020-02-03 00:00:00","175, Merrow Street","SE17 2NY",Flat,"Old stock",Leasehold,1,397500,51.487166,-0.087675,https://propertydata.co.uk/transaction/9FF0D96A-375C-11ED-E053-6C04A8C06383
"2020-01-30 00:00:00","17, Bartholomew Street","SE1 4AJ","Terraced house","Old stock",Freehold,3,920000,51.494601,-0.089237,https://propertydata.co.uk/transaction/9FF0D96A-34E7-11ED-E053-6C04A8C06383
"2020-01-28 00:00:00","23a, Charleston Street","SE17 1NG",Flat,"Old stock",Leasehold,2,450000,51.4910518,-0.0943384,https://propertydata.co.uk/transaction/A96E4ACC-9A16-9205-E053-6C04A8C0DA09
"2020-01-24 00:00:00","30, Fielding Street","SE17 3HD","Terraced house","Old stock",Freehold,3,730000,51.485423,-0.094964,https://propertydata.co.uk/transaction/9FF0D96A-19F6-11ED-E053-6C04A8C06383
"2020-01-24 00:00:00","3, Townley Street","SE17 1DZ","Semi-detached house","Old stock",Freehold,3,972500,51.4899,-0.092577,https://propertydata.co.uk/transaction/A2479555-A20A-74C7-E053-6B04A8C0887D
"2020-01-20 00:00:00","24, Date Street","SE17 2HQ","Terraced house","Old stock",Freehold,2,694000,51.48768,-0.092738,https://propertydata.co.uk/transaction/9FF0D96A-350A-11ED-E053-6C04A8C06383
"2020-01-13 00:00:00","Flat 41, Dawes House, Orb Street","SE17 1RE",Flat,"Old stock",Leasehold,2,340000,51.490298,-0.088956,https://propertydata.co.uk/transaction/9DBAD222-4B14-6EB3-E053-6B04A8C0F257
"2020-01-07 00:00:00","Flat 26, Broadmayne, Portland Street","SE17 2DS",Flat,"Old stock",Leasehold,1,227000,51.488124,-0.091279,https://propertydata.co.uk/transaction/9DBAD222-4B75-6EB3-E053-6B04A8C0F257
"2019-12-20 00:00:00","Flat 117, Roffo Court, Boundary Lane","SE17 2FP",Flat,"Old stock",Leasehold,2,487000,51.4833346,-0.0925141,https://propertydata.co.uk/transaction/9FF0D96A-3689-11ED-E053-6C04A8C06383
"2019-12-19 00:00:00","Flat 15, Comus House, Congreve Street","SE17 1TG",Flat,"Old stock",Leasehold,1,259200,51.4917231,-0.08428,https://propertydata.co.uk/transaction/9DBAD222-4B8C-6EB3-E053-6B04A8C0F257
"2019-12-16 00:00:00","First Floor Flat, 364, Old Kent Road","SE1 5AA",Flat,"Old stock",Leasehold,1,340000,51.4871481,-0.0749125,https://propertydata.co.uk/transaction/9DBAD222-4CAD-6EB3-E053-6B04A8C0F257
"2019-12-04 00:00:00","110, Chaucer Drive","SE1 5RG",Flat,"Old stock",Leasehold,3,363000,51.4894287,-0.0737465,https://propertydata.co.uk/transaction/9B361206-C2CD-1904-E053-6B04A8C0EEB5
"2019-12-02 00:00:00","2, Cadet Drive","SE1 5RT","Detached house","Old stock",Freehold,3,720000,51.4898482,-0.0710283,https://propertydata.co.uk/transaction/9B361206-C52C-1904-E053-6B04A8C0EEB5
"2019-11-29 00:00:00","Flat 3, Dawes House, Orb Street","SE17 1RE",Flat,"Old stock",Leasehold,2,337500,51.4910362,-0.0899526,https://propertydata.co.uk/transaction/9B361206-C210-1904-E053-6B04A8C0EEB5
"2019-11-25 00:00:00","Flat 46, Lulworth, Portland Street","SE17 2DT",Flat,"Old stock",Leasehold,1,260000,51.4885725,-0.0907702,https://propertydata.co.uk/transaction/9B361206-C182-1904-E053-6B04A8C0EEB5
"2019-11-20 00:00:00","16, Trafalgar Avenue","SE15 6NR","Terraced house","Old stock",Freehold,4,1225000,51.4861435,-0.0742355,https://propertydata.co.uk/transaction/9B361206-C0E9-1904-E053-6B04A8C0EEB5
"2019-11-18 00:00:00","63, Chaucer Drive","SE1 5TA","Terraced house","Old stock",Freehold,1,370000,51.489483,-0.0734077,https://propertydata.co.uk/transaction/9B361206-C1D8-1904-E053-6B04A8C0EEB5
"2019-11-15 00:00:00","9, Morecambe Street","SE17 1DX","Semi-detached house","Old stock",Freehold,3,2450000,51.4900789,-0.0930995,https://propertydata.co.uk/transaction/9B361206-C543-1904-E053-6B04A8C0EEB5
"2019-11-15 00:00:00","116, Oxley Close","SE1 5HP",Flat,"Old stock",Leasehold,1,285000,51.4889991,-0.0727618,https://propertydata.co.uk/transaction/98C75472-6974-72E9-E053-6B04A8C042F0
"2019-11-13 00:00:00","Flat 10, Harrison House, Brandon Street","SE17 1EE",Flat,"Old stock",Leasehold,1,244000,51.4896597,-0.0916681,https://propertydata.co.uk/transaction/9B361206-C11B-1904-E053-6B04A8C0EEB5
"2019-11-08 00:00:00","17, Alscot Way","SE1 5XU","Terraced house","Old stock",Freehold,3,585000,51.4927803,-0.075767,https://propertydata.co.uk/transaction/9B361206-C10B-1904-E053-6B04A8C0EEB5
"2019-11-01 00:00:00","Flat 41, Innis House, East Street","SE17 2JN",Flat,"Old stock",Leasehold,2,320000,51.4896476,-0.0835179,https://propertydata.co.uk/transaction/98C75472-647E-72E9-E053-6B04A8C042F0
"2019-11-01 00:00:00","4a, Lynton Road","SE1 5QR",Flat,"Old stock",Leasehold,2,550000,51.4911287,-0.0747042,https://propertydata.co.uk/transaction/9B361206-C0E8-1904-E053-6B04A8C0EEB5
"2019-11-01 00:00:00","118, Fort Road","SE1 5PT","Terraced house","Old stock",Freehold,2,810000,51.4912212,-0.0718676,https://propertydata.co.uk/transaction/98C75472-63F5-72E9-E053-6B04A8C042F0
"2019-10-30 00:00:00","7, Bartholomew Street","SE1 4AJ","Terraced house","Old stock",Freehold,4,915000,51.4945781,-0.089256,https://propertydata.co.uk/transaction/98C75472-6420-72E9-E053-6B04A8C042F0
"2019-10-25 00:00:00","Flat 8, York Mansions, Browning Street","SE17 1LP",Flat,"Old stock",Leasehold,2,360000,51.4896723,-0.0960168,https://propertydata.co.uk/transaction/98C75472-64C2-72E9-E053-6B04A8C042F0
"2019-10-21 00:00:00","2, Freemantle Street","SE17 2JP","Terraced house","Old stock",Freehold,3,677000,51.4892697,-0.0829322,https://propertydata.co.uk/transaction/98C75472-4391-72E9-E053-6B04A8C042F0
"2019-10-18 00:00:00","62, Chaucer Drive","SE1 5RG",Flat,"Old stock",Leasehold,1,195000,51.4895529,-0.0745313,https://propertydata.co.uk/transaction/9B361206-C323-1904-E053-6B04A8C0EEB5
"2019-10-11 00:00:00","Flat 4, Barham House, Kinglake Estate","SE17 2LQ",Flat,"Old stock",Leasehold,3,310000,51.488369,-0.0806176,https://propertydata.co.uk/transaction/965B6D91-F55D-95E4-E053-6C04A8C07729
"2019-10-11 00:00:00","Flat 14, Tennyson House, Browning Street","SE17 1DB",Flat,"Old stock",Leasehold,2,355000,51.4896282,-0.0945412,https://propertydata.co.uk/transaction/965B6D91-F4F7-95E4-E053-6C04A8C07729
"2019-10-10 00:00:00","Flat 53, Mawbey House, Old Kent Road","SE1 5PQ",Flat,"Old stock",Leasehold,2,285000,51.4865651,-0.0716195,https://propertydata.co.uk/transaction/98C75472-642C-72E9-E053-6B04A8C042F0
"2019-10-08 00:00:00","40, Phelp Street","SE17 2PL","Terraced house","Old stock",Freehold,3,613750,51.4849976,-0.0905471,https://propertydata.co.uk/transaction/965B6D91-D25C-95E4-E053-6C04A8C07729
"2019-10-01 00:00:00","101, Pages Walk","SE1 4HD","Terraced house","Old stock",Freehold,2,970000,51.4931049,-0.0825139,https://propertydata.co.uk/transaction/965B6D91-D2E5-95E4-E053-6C04A8C07729
"2019-09-30 00:00:00","Flat 22, Walsham House, Blackwood Street","SE17 2HG",Flat,"Old stock",Leasehold,2,375000,51.4883047,-0.0920764,https://propertydata.co.uk/transaction/98C75472-64A2-72E9-E053-6B04A8C042F0
"2019-09-27 00:00:00","56, Wooler Street","SE17 2EF",Flat,"Old stock",Leasehold,2,449990,51.4876965,-0.0887231,https://propertydata.co.uk/transaction/965B6D91-F528-95E4-E053-6C04A8C07729
"2019-09-20 00:00:00","Flat 30, Jesson House, Orb Street","SE17 1ER",Flat,"Old stock",Leasehold,2,325000,51.4903591,-0.0895605,https://propertydata.co.uk/transaction/965B6D91-F540-95E4-E053-6C04A8C07729
"2019-09-18 00:00:00","Flat 1, Boarley House, Massinger Street","SE17 1TE",Flat,"Old stock",Leasehold,2,315000,51.4913621,-0.0832133,https://propertydata.co.uk/transaction/93E6821E-DE0D-40FD-E053-6B04A8C0C1DF
"2019-09-13 00:00:00","12, Wordsworth Road","SE1 5TX",Flat,"Old stock",Leasehold,2,385000,51.4906994,-0.0745984,https://propertydata.co.uk/transaction/965B6D91-F618-95E4-E053-6C04A8C07729
"2019-09-13 00:00:00","11, Wordsworth Road","SE1 5TX",Flat,"Old stock",Leasehold,1,345000,51.490711,-0.0746412,https://propertydata.co.uk/transaction/93E6821E-E04C-40FD-E053-6B04A8C0C1DF
"2019-08-30 00:00:00","Flat 15, Gower House, Morecambe Street","SE17 1DU",Flat,"Old stock",Leasehold,3,380000,51.4896226,-0.0930639,https://propertydata.co.uk/transaction/93E6821E-DEA0-40FD-E053-6B04A8C0C1DF
"2019-08-23 00:00:00","3, Pepler Mews","SE5 0HX","Semi-detached house","Old stock",Freehold,4,735000,51.4851907,-0.0757742,https://propertydata.co.uk/transaction/93E6821E-DE3B-40FD-E053-6B04A8C0C1DF
"2019-08-21 00:00:00","Flat 24, Astley House, Rowcross Street","SE1 5HU",Flat,"Old stock",Leasehold,2,290000,51.4885048,-0.0741971,https://propertydata.co.uk/transaction/93E6821E-E084-40FD-E053-6B04A8C0C1DF
"2019-08-16 00:00:00","36, Aylesbury Road","SE17 2EH",Flat,"Old stock",Leasehold,2,437500,51.4874683,-0.0879174,https://propertydata.co.uk/transaction/93E6821E-DFA2-40FD-E053-6B04A8C0C1DF
"2019-08-13 00:00:00","5, Pepler Mews","SE5 0HX","Terraced house","Old stock",Freehold,4,730000,51.4851907,-0.0757742,https://propertydata.co.uk/transaction/93E6821E-DE2E-40FD-E053-6B04A8C0C1DF
"2019-08-12 00:00:00","13, Keats Close","SE1 5TZ","Terraced house","Old stock",Freehold,2,670000,51.4908525,-0.0752097,https://propertydata.co.uk/transaction/919FEC05-D366-9A90-E053-6C04A8C0A300
"2019-08-02 00:00:00","Flat 11, Trafalgar House, Bronti Close","SE17 2HF",Flat,"Old stock",Leasehold,2,290000,51.4879345,-0.0930384,https://propertydata.co.uk/transaction/919FEC05-CF4E-9A90-E053-6C04A8C0A300
"2019-07-31 00:00:00","Flat 7, King George Iv Court, Dawes Street","SE17 2SF",Flat,"Old stock",Leasehold,1,283000,51.4897847,-0.0892376,https://propertydata.co.uk/transaction/919FEC05-CF38-9A90-E053-6C04A8C0A300
"2019-07-30 00:00:00","32, Aylesbury Road","SE17 2EH",Flat,"Old stock",Leasehold,2,321000,51.4874641,-0.0879959,https://propertydata.co.uk/transaction/965B6D91-F594-95E4-E053-6C04A8C07729
"2019-07-19 00:00:00","50, Alscot Way","SE1 5XX",Flat,"Old stock",Leasehold,1,265000,51.4923822,-0.0764805,https://propertydata.co.uk/transaction/93E6821E-E35B-40FD-E053-6B04A8C0C1DF
"2019-07-18 00:00:00","Flat 23, Paxton House, Morecambe Street","SE17 1DS",Flat,"Old stock",Leasehold,2,315000,51.48941,-0.0928565,https://propertydata.co.uk/transaction/919FEC05-CF27-9A90-E053-6C04A8C0A300
"2019-07-05 00:00:00","Flat 30, Studland, Portland Street","SE17 2TW",Flat,"Old stock",Leasehold,1,290000,51.4880802,-0.0904934,https://propertydata.co.uk/transaction/8F1B26BE-3EE4-53DB-E053-6C04A8C03649
"2019-06-24 00:00:00","52, Alma Grove","SE1 5QB","Terraced house","Old stock",Freehold,3,870000,51.4905984,-0.0716557,https://propertydata.co.uk/transaction/8F1B26BE-1D4A-53DB-E053-6C04A8C03649
"2019-06-20 00:00:00","Flat 14, Shelley House, Browning Street","SE17 1DF",Flat,"Old stock",Leasehold,2,295500,51.4893797,-0.093715,https://propertydata.co.uk/transaction/8F1B26BE-3E1E-53DB-E053-6C04A8C03649
"2019-06-19 00:00:00","27a, Charleston Street","SE17 1NG",Flat,"Old stock",Leasehold,1,404000,51.4910846,-0.0942041,https://propertydata.co.uk/transaction/8F1B26BE-3ECD-53DB-E053-6C04A8C03649
"2019-06-18 00:00:00","Flat 22, Brodie House, Coopers Road","SE1 5HX",Flat,"Old stock",Leasehold,3,240000,51.4880376,-0.0733939,https://propertydata.co.uk/transaction/8F1B26BE-3D8C-53DB-E053-6C04A8C03649
"2019-06-14 00:00:00","2, Townley Street","SE17 1DZ","Semi-detached house","Old stock",Freehold,3,965000,51.4896602,-0.0925044,https://propertydata.co.uk/transaction/9FF0D96A-37A1-11ED-E053-6C04A8C06383
"2019-06-07 00:00:00","Flat 49, Keston House, Kinglake Estate","SE17 2RB",Flat,"Old stock",Leasehold,2,310000,51.488294,-0.079192,https://propertydata.co.uk/transaction/8CAC1318-BE47-0253-E053-6B04A8C08E51
"2019-06-05 00:00:00","Flat 16, Abbey Court, Macleod Street","SE17 3HA",Flat,"Old stock",Leasehold,1,355000,51.4917001,-0.099411,https://propertydata.co.uk/transaction/8CAC1318-C11C-0253-E053-6B04A8C08E51
"2019-05-31 00:00:00","Flat 42, Mardyke House, Crosslet Street","SE17 1HH",Flat,"Old stock",Leasehold,1,220000,51.4922707,-0.0858191,https://propertydata.co.uk/transaction/8CAC1318-BE7B-0253-E053-6B04A8C08E51
"2019-05-31 00:00:00","5, Cadet Drive","SE1 5RT","Terraced house","Old stock",Freehold,3,528000,51.4896429,-0.0711424,https://propertydata.co.uk/transaction/8F1B26BE-42B0-53DB-E053-6C04A8C03649
"2019-05-31 00:00:00","42, Cadet Drive","SE1 5RU","Terraced house","Old stock",Freehold,4,585000,51.4891806,-0.0703087,https://propertydata.co.uk/transaction/8CAC1318-C03A-0253-E053-6B04A8C08E51
"2019-05-17 00:00:00","77, Smyrks Road","SE17 2QP","Terraced house","Old stock",Freehold,3,500000,51.4874786,-0.0801728,https://propertydata.co.uk/transaction/965B6D91-F7F1-95E4-E053-6C04A8C07729
"2019-05-14 00:00:00","Flat 12, Brodie House, Coopers Road","SE1 5HX",Flat,"Old stock",Leasehold,3,366000,51.4880376,-0.0733939,https://propertydata.co.uk/transaction/8A78B2B0-1324-5CB0-E053-6B04A8C0F504
"2019-05-08 00:00:00","117, Rodney Road","SE17 1RF",Flat,"Old stock",Leasehold,1,255000,51.4913048,-0.089928,https://propertydata.co.uk/transaction/8A78B2B0-136F-5CB0-E053-6B04A8C0F504
"2019-05-03 00:00:00","104, Chaucer Drive","SE1 5RG",Flat,"Old stock",Leasehold,2,350000,51.4894469,-0.0738234,https://propertydata.co.uk/transaction/8A78B2B0-15A2-5CB0-E053-6B04A8C0F504
"2019-04-26 00:00:00","Flat 15, Comus House, Congreve Street","SE17 1TG",Flat,"Old stock",Leasehold,1,234000,51.4918029,-0.0844203,https://propertydata.co.uk/transaction/8F1B26BE-3E63-53DB-E053-6C04A8C03649
"2019-04-15 00:00:00","3, Searles Road","SE1 4YU","Terraced house","Old stock",Freehold,4,950000,51.4937367,-0.088695,https://propertydata.co.uk/transaction/87E1551E-841C-6405-E053-6C04A8C0B2EE
"2019-04-05 00:00:00","59, Darwin Street","SE17 1EZ",Flat,"Old stock",Leasehold,3,540000,51.4925939,-0.0868351,https://propertydata.co.uk/transaction/87E1551E-84A8-6405-E053-6C04A8C0B2EE
"2019-04-05 00:00:00","Flat 21, Cragie House, Balaclava Road","SE1 5PR",Flat,"Old stock",Leasehold,2,330000,51.490638,-0.0722499,https://propertydata.co.uk/transaction/87E1551E-9E4F-6405-E053-6C04A8C0B2EE
"2019-04-04 00:00:00","10, Southwark Park Road","SE16 3RT",Flat,"Old stock",Leasehold,4,530000,51.4928023,-0.0735068,https://propertydata.co.uk/transaction/87E1551E-9E32-6405-E053-6C04A8C0B2EE
"2019-03-29 00:00:00","46, Chatham Street","SE17 1NY","Terraced house","Old stock",Freehold,1,575000,51.4924653,-0.0890825,https://propertydata.co.uk/transaction/87E1551E-8568-6405-E053-6C04A8C0B2EE
"2019-03-27 00:00:00","Flat 24, Southey House, Browning Street","SE17 1DE",Flat,"Old stock",Leasehold,4,423000,51.488908,-0.0944245,https://propertydata.co.uk/transaction/87E1551E-9FD1-6405-E053-6C04A8C0B2EE
"2019-03-22 00:00:00","Flat 36, Povey House, Beckway Street","SE17 1TP",Flat,"Old stock",Leasehold,3,353000,51.490712,-0.0839141,https://propertydata.co.uk/transaction/87E1551E-9F65-6405-E053-6C04A8C0B2EE
"2019-03-22 00:00:00","61, Darwin Street","SE17 1EZ",Flat,"Old stock",Leasehold,3,489000,51.4924308,-0.0868906,https://propertydata.co.uk/transaction/87E1551E-9DBA-6405-E053-6C04A8C0B2EE
"2019-03-15 00:00:00","Flat 4, 10, Catesby Street","SE17 1AE",Flat,"Old stock",Leasehold,2,589500,51.4914482,-0.0870658,https://propertydata.co.uk/transaction/9B361206-C3C8-1904-E053-6B04A8C0EEB5
"2019-03-08 00:00:00","Flat 94, Roffo Court, Boundary Lane","SE17 2FP",Flat,"Old stock",Leasehold,2,485000,51.4924224,-0.0838791,https://propertydata.co.uk/transaction/87E1551E-9F28-6405-E053-6C04A8C0B2EE
